transaction_id,transaction_item_id,request_type,request_method,suggestion_offered,suggestion_accepted,extracted_phrase,nlp_confidence,nlp_model_version,processing_timestamp,raw_nlp_output,extracted_entities,created_at
286,857,unsure,indirect,False,True,all,0.77,gpt-4-turbo,2025-06-08 17:31:36,{'raw': 'Well strategy painting debate experience.'},{'entity': 'official'},2025-03-27 14:58:52
286,858,unsure,indirect,True,True,news,0.99,gpt-4-turbo,2025-04-10 01:14:58,{'raw': 'Line listen across effort begin election.'},{'entity': 'about'},2025-02-03 08:44:18
287,859,branded,indirect,True,False,choose,0.77,gpt-4-turbo,2025-02-11 23:22:59,{'raw': 'Least case bar.'},{'entity': 'get'},2025-03-14 21:26:33
287,860,unbranded,pointing,False,True,writer,0.92,gpt-4-turbo,2025-03-10 20:19:46,{'raw': 'Exactly black significant next lose board.'},{'entity': 'use'},2025-02-27 03:29:47
287,861,unbranded,pointing,True,False,according,0.61,gpt-4-turbo,2025-05-10 07:49:10,{'raw': 'Pattern future woman arm create.'},{'entity': 'region'},2025-04-21 18:21:15
288,862,branded,indirect,False,False,college,0.79,gpt-4-turbo,2025-05-02 13:08:58,{'raw': 'Impact create defense indicate large.'},{'entity': 'big'},2025-01-19 11:00:55
288,863,branded,verbal,True,False,according,0.67,gpt-4-turbo,2025-01-30 07:34:19,{'raw': 'Water stage my.'},{'entity': 'talk'},2025-05-22 15:55:56
288,864,unsure,pointing,False,False,change,0.63,gpt-4-turbo,2025-02-27 16:03:19,{'raw': 'Clearly so never now rest series big.'},{'entity': 'enjoy'},2025-05-05 14:54:24
290,870,branded,pointing,False,False,eye,0.64,gpt-4-turbo,2025-05-24 09:51:51,{'raw': 'Under since put.'},{'entity': 'tend'},2025-03-01 04:41:28
291,871,branded,pointing,False,False,add,0.81,gpt-4-turbo,2025-01-05 03:32:27,{'raw': 'Sit year effect still each nation only.'},{'entity': 'year'},2025-02-12 13:42:28
291,872,branded,pointing,True,False,general,0.89,gpt-4-turbo,2025-01-18 07:51:28,{'raw': 'Effect result situation involve.'},{'entity': 'during'},2025-04-01 01:29:37
291,873,unbranded,pointing,False,True,little,0.79,gpt-4-turbo,2025-04-04 19:00:58,{'raw': 'Up everybody discussion.'},{'entity': 'identify'},2025-02-15 21:31:41
292,874,branded,pointing,True,False,office,0.7,gpt-4-turbo,2025-05-31 08:01:27,{'raw': 'Start public natural war wide bag south.'},{'entity': 'painting'},2025-04-18 08:21:18
292,875,unbranded,verbal,False,True,action,0.63,gpt-4-turbo,2025-05-27 00:02:31,{'raw': 'Similar fire store cut moment.'},{'entity': 'material'},2025-03-14 09:53:32
293,877,branded,indirect,True,True,cup,0.9,gpt-4-turbo,2025-02-02 22:43:41,{'raw': 'Hit window movement artist lawyer story positive practice.'},{'entity': 'week'},2025-03-11 00:46:10
293,878,unsure,pointing,False,False,page,0.86,gpt-4-turbo,2025-02-08 15:20:15,{'raw': 'Role hear sea stop charge result range.'},{'entity': 'air'},2025-05-27 04:20:09
294,881,branded,indirect,True,True,make,0.68,gpt-4-turbo,2025-06-05 14:04:30,{'raw': 'Well to source cup consumer.'},{'entity': 'attorney'},2025-01-15 02:32:24
294,882,unsure,verbal,True,True,option,0.63,gpt-4-turbo,2025-05-12 02:57:50,{'raw': 'Live rest carry left.'},{'entity': 'prevent'},2025-05-12 21:08:49
295,883,unsure,indirect,True,True,hand,0.64,gpt-4-turbo,2025-05-12 13:49:30,{'raw': 'Safe use particularly inside easy.'},{'entity': 'whose'},2025-03-08 07:23:21
295,884,unbranded,indirect,True,False,discover,0.71,gpt-4-turbo,2025-05-31 14:38:41,{'raw': 'Style until whose white tough.'},{'entity': 'two'},2025-04-24 12:30:32
296,886,branded,pointing,False,True,can,0.85,gpt-4-turbo,2025-03-14 04:12:50,{'raw': 'End each see think note social.'},{'entity': 'side'},2025-04-22 15:21:58
296,888,unbranded,indirect,True,True,vote,0.69,gpt-4-turbo,2025-04-29 04:27:45,{'raw': 'Example long friend air sport all success.'},{'entity': 'happy'},2025-01-17 16:39:55
297,889,unbranded,indirect,True,False,stay,0.72,gpt-4-turbo,2025-05-08 06:19:52,{'raw': 'Why give represent second put coach.'},{'entity': 'standard'},2025-03-01 02:03:57
297,890,unbranded,verbal,False,False,perform,0.93,gpt-4-turbo,2025-02-09 07:28:08,{'raw': 'Ask person pay improve.'},{'entity': 'edge'},2025-02-15 08:24:55
297,891,unsure,pointing,False,False,blood,0.71,gpt-4-turbo,2025-06-04 12:04:15,{'raw': 'Stuff friend relationship budget region.'},{'entity': 'few'},2025-02-26 17:59:51
298,892,unbranded,verbal,False,False,goal,0.67,gpt-4-turbo,2025-05-05 01:22:03,{'raw': 'Recent most child high establish discussion bar.'},{'entity': 'its'},2025-01-11 19:19:03
298,893,unbranded,verbal,True,True,report,0.74,gpt-4-turbo,2025-04-28 05:48:20,{'raw': 'Kind career condition affect wrong.'},{'entity': 'marriage'},2025-01-24 22:20:43
298,894,branded,indirect,True,True,rule,0.64,gpt-4-turbo,2025-01-24 01:00:53,{'raw': 'On actually may factor major country everyone.'},{'entity': 'protect'},2025-04-19 01:02:01
299,895,unsure,indirect,True,False,mean,0.69,gpt-4-turbo,2025-04-24 12:20:39,{'raw': 'Sea where available base.'},{'entity': 'eye'},2025-01-15 11:25:26
300,900,unbranded,verbal,False,True,still,0.69,gpt-4-turbo,2025-02-17 20:02:57,{'raw': 'Stand around fire ball around wear cause.'},{'entity': 'quite'},2025-02-21 14:06:07
301,901,unbranded,verbal,False,True,clearly,0.83,gpt-4-turbo,2025-01-09 06:04:16,{'raw': 'Could audience defense town former water radio.'},{'entity': 'another'},2025-03-28 03:15:49
301,902,branded,pointing,True,True,court,0.78,gpt-4-turbo,2025-05-17 08:08:06,{'raw': 'Military generation but line window respond stage.'},{'entity': 'various'},2025-03-10 19:29:57
302,904,unbranded,indirect,False,False,close,0.65,gpt-4-turbo,2025-04-21 15:29:59,{'raw': 'History across building management.'},{'entity': 'learn'},2025-02-28 02:34:19
302,905,unsure,indirect,False,True,and,0.78,gpt-4-turbo,2025-06-09 23:46:23,{'raw': 'But a purpose skin catch understand.'},{'entity': 'pass'},2025-04-16 06:39:05
302,906,branded,pointing,True,False,boy,0.76,gpt-4-turbo,2025-03-18 17:47:25,{'raw': 'You reflect loss into would property.'},{'entity': 'of'},2025-01-26 16:00:06
303,908,unbranded,indirect,True,False,agree,0.77,gpt-4-turbo,2025-02-22 01:44:14,{'raw': 'Somebody behavior drive mother management yourself help car.'},{'entity': 'indicate'},2025-01-19 08:34:15
303,909,unbranded,verbal,False,True,single,0.9,gpt-4-turbo,2025-01-26 18:18:18,{'raw': 'Material thousand state reason maintain.'},{'entity': 'suggest'},2025-05-31 14:37:59
304,911,branded,indirect,True,True,administration,0.82,gpt-4-turbo,2025-02-14 23:23:37,{'raw': 'Establish resource service movement nothing.'},{'entity': 'suffer'},2025-04-07 10:10:18
305,913,branded,verbal,True,False,choice,0.89,gpt-4-turbo,2025-06-06 03:41:48,{'raw': 'Decade stock control area enough relate win.'},{'entity': 'skin'},2025-03-11 04:48:43
306,916,unsure,indirect,False,True,later,0.86,gpt-4-turbo,2025-01-07 06:29:32,{'raw': 'Ground meet plant improve federal.'},{'entity': 'leave'},2025-02-11 18:02:37
306,917,unbranded,indirect,True,False,cost,0.83,gpt-4-turbo,2025-06-16 09:20:40,{'raw': 'But once sense heavy campaign.'},{'entity': 'we'},2025-06-03 01:32:25
306,918,unsure,pointing,False,False,difference,0.82,gpt-4-turbo,2025-06-04 21:23:16,{'raw': 'Employee north rate model occur rich thought.'},{'entity': 'edge'},2025-01-31 21:05:51
307,919,unsure,pointing,True,True,difficult,0.63,gpt-4-turbo,2025-05-28 02:13:10,{'raw': 'Situation second yard.'},{'entity': 'heavy'},2025-01-16 11:31:43
307,920,unsure,verbal,True,True,cold,0.87,gpt-4-turbo,2025-01-18 13:48:13,{'raw': 'Really present human act interesting sister sport.'},{'entity': 'cultural'},2025-03-26 23:26:28
308,924,unbranded,indirect,False,True,decision,0.76,gpt-4-turbo,2025-04-14 01:48:55,{'raw': 'Finish while job ten list board.'},{'entity': 'south'},2025-02-24 07:28:15
309,925,unbranded,indirect,True,False,here,0.96,gpt-4-turbo,2025-06-03 04:07:51,{'raw': 'Laugh enjoy something note contain more.'},{'entity': 'same'},2025-02-03 12:38:19
309,926,unsure,verbal,False,True,figure,0.75,gpt-4-turbo,2025-03-12 09:41:27,{'raw': 'Research early home kid past administration south.'},{'entity': 'sea'},2025-03-11 01:14:05
309,927,unsure,pointing,True,False,by,0.86,gpt-4-turbo,2025-05-07 22:05:19,{'raw': 'Individual establish necessary tax meet theory stage.'},{'entity': 'require'},2025-04-25 05:05:12
310,928,unbranded,verbal,True,True,another,0.88,gpt-4-turbo,2025-03-24 15:09:42,{'raw': 'Law collection until week receive purpose.'},{'entity': 'seek'},2025-03-03 16:28:19
310,929,branded,indirect,True,True,fast,0.7,gpt-4-turbo,2025-03-15 10:04:50,{'raw': 'Difficult prepare hope short.'},{'entity': 'right'},2025-02-26 18:45:21
311,931,unbranded,verbal,True,False,training,0.74,gpt-4-turbo,2025-04-10 23:32:06,{'raw': 'Run hair quality popular deep set.'},{'entity': 'modern'},2025-05-30 14:05:24
311,932,branded,verbal,True,True,responsibility,0.94,gpt-4-turbo,2025-03-21 05:50:19,{'raw': 'Success book small leave impact meet whatever anything.'},{'entity': 'approach'},2025-05-05 08:10:21
311,933,unbranded,indirect,True,False,article,0.8,gpt-4-turbo,2025-05-21 05:18:53,{'raw': 'Trial decide from else suggest effort.'},{'entity': 'community'},2025-02-06 06:39:37
312,934,branded,verbal,False,True,human,0.74,gpt-4-turbo,2025-03-18 14:10:45,{'raw': 'Consumer by attorney baby hospital step market.'},{'entity': 'huge'},2025-01-28 09:57:21
312,935,branded,verbal,True,False,author,0.9,gpt-4-turbo,2025-05-16 04:39:40,{'raw': 'Let claim themselves major hour work.'},{'entity': 'perhaps'},2025-04-28 02:59:55
313,937,branded,indirect,True,False,author,0.87,gpt-4-turbo,2025-03-22 09:23:22,{'raw': 'Place just reality amount sometimes growth.'},{'entity': 'nor'},2025-03-10 10:17:22
313,939,branded,verbal,True,True,yourself,0.88,gpt-4-turbo,2025-01-27 00:00:21,{'raw': 'Play available hope cultural charge couple.'},{'entity': 'suffer'},2025-02-11 03:47:25
315,943,unbranded,verbal,False,False,either,0.72,gpt-4-turbo,2025-06-18 20:35:43,{'raw': 'Family maybe second practice exist perhaps.'},{'entity': 'fire'},2025-02-09 07:55:06
317,951,unbranded,pointing,True,False,painting,0.96,gpt-4-turbo,2025-02-23 12:37:45,{'raw': 'Western affect another hear around option set.'},{'entity': 'effort'},2025-05-17 21:57:05
318,954,unbranded,indirect,False,False,scientist,0.61,gpt-4-turbo,2025-03-23 06:28:52,{'raw': 'Forward exactly but.'},{'entity': 'anyone'},2025-05-11 00:25:22
319,957,branded,verbal,False,True,current,0.86,gpt-4-turbo,2025-01-23 05:31:08,{'raw': 'Miss similar able however until himself many.'},{'entity': 'itself'},2025-01-22 00:43:00
320,960,unbranded,verbal,False,True,hard,0.71,gpt-4-turbo,2025-03-31 12:02:45,{'raw': 'Station heart hot think.'},{'entity': 'to'},2025-05-09 06:43:57
321,961,branded,pointing,False,True,note,0.71,gpt-4-turbo,2025-04-06 21:20:16,{'raw': 'Less some near air.'},{'entity': 'family'},2025-03-01 14:14:33
321,962,unbranded,pointing,True,True,stuff,0.87,gpt-4-turbo,2025-05-01 12:34:26,{'raw': 'Position kind church down nor hospital beyond.'},{'entity': 'true'},2025-03-17 01:41:02
321,963,unsure,pointing,False,True,feeling,0.99,gpt-4-turbo,2025-02-08 07:41:33,{'raw': 'You window interest consider tend garden protect.'},{'entity': 'challenge'},2025-04-12 10:26:18
322,966,unsure,verbal,True,True,can,0.63,gpt-4-turbo,2025-06-01 20:07:50,{'raw': 'Rule and finally to public material.'},{'entity': 'candidate'},2025-02-28 07:01:04
324,971,branded,verbal,False,True,case,0.98,gpt-4-turbo,2025-04-08 14:04:28,{'raw': 'Third cost arm institution every movement begin.'},{'entity': 'she'},2025-06-04 15:07:38
325,973,unbranded,verbal,False,False,hour,0.68,gpt-4-turbo,2025-03-21 20:25:26,{'raw': 'Writer should father news at debate.'},{'entity': 'author'},2025-04-19 11:44:11
325,974,unbranded,indirect,False,False,time,0.63,gpt-4-turbo,2025-03-18 00:46:16,{'raw': 'Yet him community people act second economic.'},{'entity': 'benefit'},2025-04-03 00:47:34
325,975,unbranded,indirect,True,False,power,0.98,gpt-4-turbo,2025-01-25 14:31:56,{'raw': 'Again soon school wide couple information.'},{'entity': 'minute'},2025-01-11 10:30:55
326,976,branded,indirect,True,False,serve,0.91,gpt-4-turbo,2025-02-04 13:11:29,{'raw': 'Since current near response.'},{'entity': 'this'},2025-03-02 13:54:38
326,978,unbranded,verbal,False,True,some,0.82,gpt-4-turbo,2025-04-21 23:38:24,{'raw': 'Carry ok walk relationship determine guy protect.'},{'entity': 'source'},2025-03-14 07:13:22
328,983,unbranded,indirect,True,False,exactly,0.9,gpt-4-turbo,2025-02-26 22:29:57,{'raw': 'Outside room per marriage clear.'},{'entity': 'partner'},2025-04-08 01:16:06
329,985,unsure,indirect,True,False,song,0.77,gpt-4-turbo,2025-02-20 16:28:58,{'raw': 'Particular style join home American.'},{'entity': 'time'},2025-02-20 01:59:57
329,986,unsure,indirect,False,False,together,0.79,gpt-4-turbo,2025-06-09 11:55:33,{'raw': 'Relationship professional reflect beat.'},{'entity': 'east'},2025-01-19 17:44:40
330,989,unbranded,verbal,True,True,blue,0.75,gpt-4-turbo,2025-04-01 17:26:48,{'raw': 'Need voice address condition theory.'},{'entity': 'than'},2025-01-07 10:58:22
331,991,unbranded,pointing,True,False,practice,0.91,gpt-4-turbo,2025-02-10 21:21:51,{'raw': 'Total strong since guy pattern.'},{'entity': 'born'},2025-06-18 21:35:34
331,992,branded,indirect,True,True,plant,0.83,gpt-4-turbo,2025-05-12 13:45:21,{'raw': 'Heart argue wide necessary early former.'},{'entity': 'why'},2025-04-23 21:20:16
332,994,branded,verbal,True,True,gas,0.92,gpt-4-turbo,2025-05-17 18:10:52,{'raw': 'Get down road long recent account.'},{'entity': 'long'},2025-01-21 23:29:54
332,996,branded,pointing,True,False,stage,0.86,gpt-4-turbo,2025-04-13 20:18:35,{'raw': 'Unit understand white issue.'},{'entity': 'however'},2025-01-07 11:07:03
333,998,unsure,pointing,True,False,center,0.67,gpt-4-turbo,2025-05-07 03:56:20,{'raw': 'Later finally report draw central easy perhaps.'},{'entity': 'green'},2025-03-23 18:37:32
334,1000,unsure,pointing,True,False,lawyer,0.6,gpt-4-turbo,2025-03-30 23:07:20,{'raw': 'Amount myself four couple impact.'},{'entity': 'build'},2025-04-30 14:55:50
334,1001,unsure,indirect,True,True,mouth,0.88,gpt-4-turbo,2025-06-11 22:51:40,{'raw': 'Minute other until wish.'},{'entity': 'note'},2025-02-27 09:13:45
334,1002,unsure,indirect,True,True,leader,0.81,gpt-4-turbo,2025-02-26 03:10:59,{'raw': 'Model short factor shake.'},{'entity': 'alone'},2025-03-19 13:01:10
335,1003,branded,pointing,True,True,speak,0.85,gpt-4-turbo,2025-02-12 08:41:42,{'raw': 'Yes others religious.'},{'entity': 'tree'},2025-04-14 22:57:43
335,1004,unsure,pointing,True,False,money,0.71,gpt-4-turbo,2025-02-26 00:46:24,{'raw': 'See happy member society page last.'},{'entity': 'price'},2025-01-04 03:25:38
335,1005,unbranded,indirect,False,False,also,0.77,gpt-4-turbo,2025-03-01 08:36:23,{'raw': 'After many onto professional over camera player.'},{'entity': 'anything'},2025-02-27 08:46:52
337,1009,branded,indirect,True,False,investment,0.66,gpt-4-turbo,2025-05-11 01:36:44,{'raw': 'Although mean outside give mention.'},{'entity': 'give'},2025-03-17 07:06:23
337,1010,unsure,pointing,True,False,draw,0.89,gpt-4-turbo,2025-06-07 08:52:30,{'raw': 'Brother yet manager friend.'},{'entity': 'why'},2025-05-14 06:04:57
338,1012,unsure,verbal,True,False,share,0.74,gpt-4-turbo,2025-05-29 08:31:07,{'raw': 'Hospital management next trip build space.'},{'entity': 'start'},2025-01-10 00:01:45
338,1013,unsure,verbal,True,False,authority,0.91,gpt-4-turbo,2025-04-02 08:39:12,{'raw': 'Position clearly agree born outside girl.'},{'entity': 'next'},2025-01-16 16:50:19
340,1019,branded,pointing,True,True,treatment,0.77,gpt-4-turbo,2025-03-07 18:44:54,{'raw': 'Hard fast win hope increase could statement.'},{'entity': 'just'},2025-01-16 16:18:32
341,1021,unsure,indirect,True,True,begin,0.92,gpt-4-turbo,2025-06-16 05:53:18,{'raw': 'Exist because serious Mr officer recent.'},{'entity': 'front'},2025-05-16 12:44:40
341,1023,unsure,pointing,True,True,everybody,0.61,gpt-4-turbo,2025-02-12 00:27:47,{'raw': 'Plant not voice once.'},{'entity': 'score'},2025-02-03 01:37:47
342,1025,branded,pointing,True,False,room,0.83,gpt-4-turbo,2025-01-13 04:58:45,{'raw': 'Field nice start time impact minute movie.'},{'entity': 'its'},2025-02-26 21:36:45
342,1026,unbranded,verbal,False,False,eat,1.0,gpt-4-turbo,2025-01-29 12:51:16,{'raw': 'Everything full quality structure try.'},{'entity': 'war'},2025-04-07 18:40:13
343,1027,branded,verbal,False,False,religious,0.81,gpt-4-turbo,2025-03-20 10:15:02,{'raw': 'Alone race memory card power.'},{'entity': 'body'},2025-03-06 07:47:20
344,1031,unsure,indirect,True,False,unit,0.85,gpt-4-turbo,2025-04-03 17:29:16,{'raw': 'Day name travel.'},{'entity': 'leg'},2025-06-08 16:58:38
344,1032,branded,pointing,False,True,suddenly,0.78,gpt-4-turbo,2025-05-25 07:50:46,{'raw': 'List lose care reduce.'},{'entity': 'world'},2025-04-22 04:46:40
345,1034,unbranded,verbal,False,False,about,0.83,gpt-4-turbo,2025-03-31 21:13:45,{'raw': 'Public three past management special ready.'},{'entity': 'short'},2025-04-26 23:52:17
345,1035,unsure,pointing,True,False,if,0.66,gpt-4-turbo,2025-01-05 16:24:39,{'raw': 'You let boy school out.'},{'entity': 'market'},2025-02-04 23:26:07
346,1036,unbranded,pointing,False,False,level,0.99,gpt-4-turbo,2025-04-20 10:13:12,{'raw': 'Away nice give.'},{'entity': 'policy'},2025-05-11 02:45:47
346,1037,unsure,pointing,True,False,impact,0.66,gpt-4-turbo,2025-04-26 17:17:33,{'raw': 'Against within campaign approach want say choose increase.'},{'entity': 'measure'},2025-02-04 01:42:58
346,1038,branded,indirect,False,False,especially,0.98,gpt-4-turbo,2025-01-02 05:13:11,{'raw': 'Ever wife partner particularly.'},{'entity': 'because'},2025-02-21 02:04:03
347,1039,unsure,pointing,True,False,coach,0.69,gpt-4-turbo,2025-04-07 05:19:34,{'raw': 'Create weight box garden order budget.'},{'entity': 'small'},2025-05-10 07:20:24
347,1041,branded,verbal,True,True,week,0.98,gpt-4-turbo,2025-04-15 21:40:34,{'raw': 'He individual rule consumer than guy recent.'},{'entity': 'likely'},2025-02-04 10:05:32
348,1042,branded,verbal,False,False,friend,0.86,gpt-4-turbo,2025-05-19 07:13:34,{'raw': 'New here beyond candidate social.'},{'entity': 'avoid'},2025-05-26 17:56:52
348,1043,unsure,pointing,False,True,anything,0.74,gpt-4-turbo,2025-06-07 14:19:15,{'raw': 'Evening explain card yet rich final with.'},{'entity': 'front'},2025-03-09 03:34:23
349,1046,branded,indirect,False,False,concern,0.98,gpt-4-turbo,2025-05-26 10:37:21,{'raw': 'Learn year woman lead once.'},{'entity': 'individual'},2025-01-11 19:15:18
349,1047,branded,indirect,False,False,trip,0.87,gpt-4-turbo,2025-05-09 13:34:48,{'raw': 'Throw mission raise hard argue.'},{'entity': 'adult'},2025-05-12 11:31:21
350,1048,unsure,pointing,False,False,bag,0.9,gpt-4-turbo,2025-03-05 05:37:30,{'raw': 'Think against study magazine information argue.'},{'entity': 'window'},2025-01-23 11:29:23
350,1049,branded,verbal,True,True,within,0.68,gpt-4-turbo,2025-04-19 09:22:44,{'raw': 'Trade prepare risk woman choice.'},{'entity': 'standard'},2025-05-04 10:48:12
350,1050,unsure,indirect,True,True,forget,0.71,gpt-4-turbo,2025-04-07 17:23:30,{'raw': 'Newspaper news agent education team.'},{'entity': 'career'},2025-06-04 17:00:14
